X,Timestamp,ID,GENDER,AGE,DATE_OF_BIRTH,NATIONALITY,COUNTRY_OF_RESIDENCE,ENGLISH_FIRST_LENGUAGE,IF_NOT_ENGLISH_SPECIFY,HIGHEST_LEVEL_EDUCATION,OCCUPATION,DOMINANT_HAND,DO_YOU_DRIVE,CURRENTLY_LEARNING_DRIVE,CURRENTLY_HOLD_LEARNING_DRIVER_PERMIT,CURRENTLY_HOLD_FULL_DRIVING_LICENSE,RECEIVE_FULL_DRIVING_LICENSE,AGE_STARTED_DRIVING,AVERAGE_KM_MILEAGE_PER_YEAR,HAVE_PENALTY_POINTS,PENALTY_POINTS_FOR_WHAT,COLLISIONS_LAST_TWO_YEARS,HOW_MANY_COLLISIONS_LAST_TWO_YEARS,HOW_SERIOUS_COLLISIONS,FOR_HOW_MANY_WERE_CULPABLE,EVER_SMOKED,SMOKE_CURRENTLY,HOW_MANY_YEARS_SMOKING,HOW_MANY_CIGARETTES_PER_WEEK,EVER_DRANK_ALCOHOL,DRINK_CURRENTLY,HOW_MANY_YEARS_DRINKING,HOW_MUCH_UNITS_OF_ALCOHOL_PER_WEEK,PREVIOUSLY_DIAGNOSED_HEALTH_CONDITION_REQUIRING_SIGNIFICANT_LIFESTYLE_CHANGES.,CONSIDER_YOURSELF_RISKTAKER,DEAL_WITH_RISK_AND_UNCERTANTLY_DAILY_BASIS,Admitting.that.your.tastes.are.different.from.those.of.a.friend,Going.camping.in.the.wilderness,Betting.a.day.s.income.at.the.horse.races,Investing.10..of.your.annual.income.in.a.moderate.growth.mutual.fund,Drinking.heavily.at.a.social.function,Taking.some.questionable.deductions.on.your.income.tax.return,Disagreeing.with.an.authority.figure.on.a.major.issue,Betting.a.day.s.income.at.a.high.stake.poker.game,Having.an.affair.with.a.married.man.woman,Passing.off.someone.else.s.work.as.your.own,Going.down.a.ski.run.that.is.beyond.your.ability,Investing.5..of.your.annual.income.in.a.very.speculative.stock,Going.whitewater.rafting.at.hight.water.in.the.spring,Betting.a.day.s.income.on.the.outcome.of.a.sporting.event,Engaging.in.unprotected.sex,Revealing.a.friend.s.secret.to.someone.else,Driving.a.car.without.wearing.a.seat.belt,Investing.10..of.your.annual.income.in.a.new.business.venture,Taking.a.skydiving.class,Riding.a.motorcycle.without.a.helmet,Choosing.a.career.that.you.truly.enjoy.over.a.more.secure.one,Speaking.your.mind.about.an.unpopular.issue.in.a.meeting.at.work,Sunbathing.without.sunscreen,Bungee.jumping.off.a.tall.bridge,Piloting.a.small.plane,Walking.home.alone.at.night.in.an.unsafe.area.of.town,Moving.to.a.city.far.away.from.your.extended.family,Starting.a.new.career.in.your.mid.thirties,Leaving.your.young.children.alone.at.home.while.running.an.errand,Not.returning.a.wallet.you.found.that.contains....200,I.plan.tasks.carefully,I.do.things.without.thinking,I.make.up.my.mind.quickly,I.am.happy.go.lucky,I.don.t..pay.attention.,I.have..racing..thoughts,I.plan.trips.well.ahead.of.time,I.am.self.controlled,I.concentrate.easily,I.save.regularly,I..squirm..at.plays.or.lectures,I.am.a.careful.thinker,I.plan.for.job.security,I.say.things.without.thinking,I.like.to.think.about.complex.problems,I.change.jobs,I.act..on.impulse.,I.get.easily.bored.when.solving.thought.problems,I.act.on.the.spur.of.the.moment,I.am.a.steady.thinker,I.change.residences,I.buy.things.on.impulse,I.can.only.think.about.one.thing.at.a.time,I.change.hobbies,I.spend.or.charge.more.than.I.earn,I.often.have.extraneous.thoughts.when.thinking,I.am.more.interested.in.the.present.than.the.future,I.am.restless.at.the.theater.or.lectures,I.like.puzzles,I.am.future.oriented
1354,10/14/13 14:56,709,Male,54,03/06/1959,Irish,Ireland,Yes,NA,Fourth Level,Teaching,Right handed,Yes,No,No,Yes,1980,20,12000,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,40,NA,No,No,No,5,3,1,5,1,1,5,1,1,1,1,2,1,1,1,2,3,5,5,3,3,5,5,3,3,5,6,6,3,5,2,2,1,2,3,4,2,1,2,2,3,2,2,2,2,2,2,3,3,3,2,NA,1,2,2,3,2,2,3,1
1355,10/14/13 14:58,63725,Female,22,1/17/91,Finnish,Finland,No,Finnish,Third Level (Cert/Diploma/General degree),Pharmaceutical,Right handed,Yes,No,No,Yes,2009,18,2000,No,NA,NA,NA,NA,NA,Yes,Yes,3,15,Yes,Yes,6,12,No,No,No,6,6,2,4,5,4,2,1,2,3,6,2,5,2,5,5,3,2,7,3,2,3,7,7,7,3,5,3,2,3,2,2,1,3,2,3,2,1,2,3,2,2,3,1,3,2,2,1,2,2,3,NA,1,1,2,2,3,3,2,3
1356,10/14/13 15:01,65025,Male,38,10/07/1974,Irish,Ireland,Yes,NA,Fourth Level,Study & Research,Right handed,No,No,No,No,NA,NA,NA,Yes,NA,NA,NA,NA,NA,Yes,Yes,26,140,Yes,Yes,26,2,No,No,No,6,1,1,2,6,4,5,4,1,1,1,1,2,3,6,5,3,2,2,3,6,4,7,2,2,5,3,5,3,7,3,2,1,1,3,2,3,2,2,4,1,2,4,2,1,2,2,2,1,2,2,NA,3,3,4,2,3,1,1,4
1357,10/14/13 15:06,65024,Female,25,NA,British,England,Yes,NA,Third Level (Honours degree),Administration & Management,Right handed,No,NA,NA,Yes,2007,NA,NA,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,7,NA,No,No,No,6,2,1,1,4,3,4,1,1,2,1,1,2,1,2,2,2,1,1,1,4,4,4,1,3,3,3,6,2,2,2,2,3,3,2,1,3,2,3,2,1,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,2,2,2,2,3
1358,10/14/13 15:07,65026,Female,19,05/05/1994,Irish,Ireland,Yes,NA,Secondary (Leaving Cert),NA,Right handed,Yes,Yes,Yes,No,NA,17,NA,NA,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,4,2,No,Yes,Yes,6,6,3,2,5,1,6,1,4,1,4,1,2,1,2,1,1,2,2,2,6,6,6,3,NA,4,4,5,1,4,2,2,2,1,1,3,4,3,3,2,3,3,3,2,2,2,2,2,2,3,2,NA,2,2,2,3,3,2,2,3
1359,10/14/13 15:08,63720,Female,56,11/27/56,Dutch,Netherlands,No,Dutch,Fourth Level,Office Work,Right handed,No,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No,12,NA,Yes,Yes,42,8,No,No,No,5,7,1,1,1,2,3,1,1,1,1,1,1,1,3,3,5,1,1,1,7,5,7,1,1,2,7,7,1,6,1,2,3,2,1,2,2,2,2,1,1,3,3,2,2,3,2,2,2,2,3,NA,3,2,1,3,2,2,4,3
1360,10/14/13 15:11,63672,Male,31,10/30/81,Irish/South African,Ireland,No,Afrikaans,Third Level (Cert/Diploma/General degree),TV & Media Communication,Right handed,Yes,No,No,Yes,2000,16,15000,Yes,speeding,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,10,NA,No,No,No,5,5,1,5,5,1,3,2,1,1,2,3,4,2,3,2,2,2,5,2,5,5,4,4,5,5,6,3,2,4,2,2,3,3,2,3,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,NA,2,3,2,2,2,2,2,2
1361,10/14/13 15:13,63726,Female,18,05/03/1993,German,Germany,No,German,Secondary (Leaving Cert),Study & Research,Right handed,Yes,No,No,Yes,2011,17,NA,NA,NA,Yes,1,not serious,1,No,No,NA,NA,Yes,Yes,3,2,No,No,No,6,1,1,4,6,1,6,1,1,3,2,4,2,1,1,4,1,5,7,1,2,2,5,6,6,1,7,3,4,4,2,2,4,3,2,3,1,1,2,3,1,2,2,3,1,1,3,1,2,2,1,NA,1,2,1,2,2,1,2,2
1362,10/14/13 15:14,64241,Male,21,05/02/1992,Irish,Ireland,Yes,NA,Third Level (Cert/Diploma/General degree),Study & Research,Left handed,No,No,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No,0,NA,Yes,No,5,4,No,Yes,Yes,7,7,1,7,5,1,6,1,6,1,5,5,5,1,5,1,1,5,7,5,7,7,7,7,7,7,7,7,6,1,2,4,4,3,1,4,1,1,4,1,2,1,1,4,1,1,4,1,4,2,2,NA,4,4,2,4,4,4,1,1
1363,10/14/13 15:14,64239,Male,28,9/17/84,Irish,Ireland,Yes,NA,Third Level (Cert/Diploma/General degree),Marketing & ECommerce,Right handed,No,Yes,Yes,No,NA,26,NA,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,10,NA,No,Yes,Yes,7,7,1,3,6,4,7,5,1,1,7,3,4,1,2,1,1,1,7,6,7,7,6,6,4,7,2,5,1,1,1,2,3,4,3,4,1,3,2,4,1,1,2,4,1,2,4,2,4,1,1,NA,1,3,2,3,4,1,2,4
1364,10/14/13 15:17,63730,Female,47,10/02/1964,Irish,Ireland,Yes,NA,Third Level (Cert/Diploma/General degree),Teaching,Right handed,Yes,No,No,Yes,1983,17,30000,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,25,0.1,No,Yes,Yes,5,1,4,5,3,5,5,3,4,4,3,2,4,5,3,2,6,4,2,1,4,5,5,2,3,2,3,5,4,3,3,3,3,3,3,2,2,3,3,4,2,3,3,2,3,3,2,2,2,3,1,NA,2,2,2,2,2,2,3,3
1365,10/14/13 15:18,64236,Female,41,12/07/1971,Irish,Ireland,No,Russian,Fourth Level,Study & Research,Right handed,Yes,No,No,Yes,1993,20,30000,No,NA,Yes,1,not serious,0,No,No,NA,NA,No,No,NA,NA,No,No,No,7,4,1,2,1,5,6,2,7,4,5,3,4,2,3,3,3,1,3,3,6,6,5,1,5,5,7,7,6,4,2,2,4,4,3,2,1,1,1,1,3,2,2,1,2,3,2,2,3,2,3,NA,2,3,1,1,2,2,1,1
1366,10/14/13 15:19,63671,Female,36,9/15/76,Irish,Ireland,Yes,NA,Third Level (Honours degree),Accounting & Finance,Right handed,Yes,No,No,Yes,2008,28,10000,Yes,NA,Yes,1,Not serious,1,Yes,No,20.5,NA,Yes,Yes,20.5,20,No,No,Yes,7,3,1,1,6,1,1,1,1,1,1,1,5,1,1,1,2,2,6,5,2,5,5,5,1,2,2,2,1,1,1,2,3,3,1,1,2,1,1,1,2,2,1,2,1,1,2,2,2,1,2,NA,1,2,1,1,2,2,2,2
1367,10/14/13 15:19,64238,Male,23,9/29/89,Irish,Ireland,Yes,NA,Secondary (Leaving Cert),Marketing & ECommerce,Right handed,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,4.5,NA,No,Yes,No,7,3,1,1,3,4,6,1,1,1,3,NA,4,1,1,2,1,1,5,1,6,7,4,4,2,3,5,7,1,1,2,3,3,2,3,4,2,3,3,3,1,2,3,4,2,1,3,2,3,3,3,NA,2,2,2,3,2,2,3,1
1368,10/14/13 15:20,64250,Male,22,07/03/1990,Irish,Ireland,Yes,NA,Third Level (Honours degree),Teaching,Right handed,Yes,No,No,Yes,2008,NA,NA,NA,NA,Yes,1,not very,0,Yes,No,NA,NA,Yes,Yes,6,4.5,No,No,No,7,5,1,1,5,5,6,1,4,3,4,1,6,1,2,5,3,3,6,1,7,5,1,5,5,6,5,5,4,2,2,2,1,4,2,1,3,3,2,3,4,3,2,3,1,3,2,2,2,2,2,NA,2,3,1,4,2,2,2,1
1369,10/14/13 15:21,63731,Male,51,03/02/1962,British,Ireland,Yes,NA,Third Level (Honours degree),Sport & Well Being,Right handed,Yes,No,No,Yes,1980,17,10000,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,No,36,10,No,No,No,7,4,1,3,3,3,6,1,2,3,2,1,2,1,3,1,1,1,1,1,4,6,5,3,1,2,7,7,2,1,1,2,1,2,2,2,1,2,3,1,2,2,2,2,2,1,1,2,1,2,2,NA,2,3,1,2,2,2,4,2
1370,10/14/13 15:24,64243,Male,23,10/21/89,Irish,Ireland,Yes,NA,Third Level (Honours degree),Study & Research,Right handed,Yes,No,Yes,No,NA,16,1000,No,NA,No,NA,NA,NA,Yes,Yes,10,35,Yes,Yes,8,8,No,Yes,Yes,6,7,3,4,3,7,7,6,2,2,1,1,5,5,1,2,1,7,6,1,7,7,6,5,4,7,5,5,4,1,3,2,4,4,2,3,2,1,1,3,1,3,2,2,1,4,3,2,2,1,2,NA,1,3,1,4,2,2,2,1
1371,10/14/13 15:25,64240,Male,21,07/08/1991,Irish,Ireland,Yes,NA,Secondary (Leaving Cert),Study & Research,Left handed,Yes,No,No,Yes,2009,16,NA,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,7,NA,No,Yes,Yes,7,6,5,4,7,4,3,5,1,6,7,4,5,5,6,6,7,3,5,5,7,5,7,5,6,6,7,4,4,4,3,4,2,3,4,4,2,4,4,3,4,3,2,4,2,3,4,4,4,3,1,NA,2,4,3,4,4,4,3,3
1372,10/14/13 15:25,63729,Female,52,NA,British,Scotland,Yes,NA,Fourth Level,Health Care,Right handed,Yes,No,No,Yes,1992,31,7000,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,No,NA,4,No,No,Yes,7,4,1,5,1,1,6,1,1,1,1,1,2,1,2,1,1,2,6,1,7,7,2,1,2,1,4,6,5,1,1,2,2,2,2,2,2,1,2,1,1,1,2,2,3,2,2,3,2,1,2,NA,2,1,1,2,4,1,3,3
1373,10/14/13 15:28,64245,Female,24,07/02/1988,American,England,Yes,NA,Third Level (Cert/Diploma/General degree),Study & Research,Right handed,Yes,No,No,Yes,2006,18,NA,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,3,2,No,No,No,7,1,1,5,7,1,7,1,1,1,1,1,5,1,4,1,1,5,1,1,7,4,1,1,5,7,6,6,4,1,2,4,4,1,2,4,3,2,2,2,1,3,4,4,1,3,3,1,3,3,4,NA,2,4,1,2,3,1,1,3
1374,10/14/13 15:30,63728,Female,21,01/10/1992,Scottish,Ireland,Yes,NA,Secondary (Leaving Cert),Study & Research,Left handed,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA,Yes,Yes,4,2,No,No,Yes,6,5,1,3,3,1,2,1,1,1,1,2,2,1,1,2,2,2,1,1,6,5,6,1,1,1,6,4,1,1,2,2,1,2,2,3,2,3,2,3,1,1,2,2,2,2,2,2,2,2,2,NA,4,3,2,2,1,1,2,2
1375,10/14/13 15:31,63675,Male,37,10/11/1976,Greek,Greece,No,Greek,Third Level (Honours degree),Unemployed,Right handed,Yes,NA,No,Yes,1995,19,NA,No,NA,Yes,1,Medium,NA,Yes,No,NA,NA,No,No,NA,NA,No,No,No,7,7,1,1,1,5,7,NA,NA,7,7,7,NA,NA,NA,7,7,3,1,1,6,6,7,1,1,4,3,6,1,4,2,2,3,3,3,4,3,3,3,3,3,4,4,3,2,3,3,3,2,2,2,NA,1,2,4,4,4,3,4,1
1376,10/14/13 15:31,64244,Female,24,07/07/1988,Irish,Ireland,Yes,NA,Third Level (Honours degree),Study & Research,Right handed,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,10,70,Yes,Yes,10,12,No,Yes,Yes,7,7,7,1,7,7,7,1,1,1,1,7,7,3,7,3,1,6,7,1,7,7,7,7,7,7,7,7,1,1,3,4,4,4,2,4,2,1,1,4,1,2,4,1,1,4,4,1,4,4,4,NA,4,3,4,4,2,2,1,3
1377,10/14/13 15:32,64237,Female,34,01/01/1979,Russian,Ireland,No,Russian,Fourth Level,Homemaker,Right handed,Yes,No,No,Yes,2012,15,NA,No,NA,No,NA,NA,NA,Yes,No,1,2,Yes,No,10,2,No,No,Yes,7,5,4,5,1,5,5,6,6,5,1,3,1,2,2,2,1,4,4,3,5,5,5,1,6,7,7,7,2,3,2,2,3,3,2,3,1,2,2,1,2,2,2,2,3,2,2,3,3,3,3,NA,2,4,2,2,3,2,4,3
1378,10/14/13 15:34,63735,Male,30,06/11/1982,Irish,Ireland,Yes,NA,Third Level (Cert/Diploma/General degree),Study & Research,Right handed,No,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,10,21,Yes,No,10,NA,Yes,No,Yes,3,3,1,2,3,2,5,1,4,5,5,5,1,1,3,5,5,5,1,6,6,6,5,1,2,5,3,6,2,4,3,2,1,2,2,3,3,2,4,1,2,2,4,3,3,2,1,4,2,3,1,NA,4,4,1,4,3,2,2,2
1379,10/14/13 15:34,64253,Male,44,1/27/69,Irish,Ireland,Yes,NA,Fourth Level,Natural Sciences,Right handed,Yes,No,No,Yes,1986,17,16000,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,30,20,No,Yes,No,6,6,5,7,7,4,5,5,3,1,2,3,1,3,3,3,1,5,1,1,7,5,5,1,1,3,7,6,3,4,2,2,2,4,3,3,1,1,2,1,2,2,3,2,2,1,2,1,2,2,2,NA,3,2,2,2,2,2,1,2
1380,10/14/13 15:39,63733,Male,39,7/30/73,Irish,Ireland,Yes,NA,Third Level (Cert/Diploma/General degree),Computer & IT,Right handed,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,18,280,Yes,No,NA,NA,Yes,No,No,6,4,1,3,1,1,5,1,1,1,3,1,5,2,5,5,1,1,1,1,5,6,4,1,1,6,4,4,1,1,1,2,3,3,2,4,2,1,3,2,4,1,3,2,4,1,3,1,3,4,3,NA,3,3,2,4,3,3,4,4
1381,10/14/13 15:39,64252,Male,36,09/10/1976,Irish,Ireland,Yes,NA,Fourth Level,Natural Sciences,Right handed,Yes,No,No,Yes,1995,17,20000,No,NA,No,NA,NA,NA,No,No,NA,NA,No,No,NA,NA,No,No,Yes,7,1,1,6,1,2,6,3,1,1,1,4,5,5,1,2,1,6,1,1,7,7,1,1,3,6,5,7,1,1,1,2,3,4,1,2,2,1,3,2,1,2,2,2,2,2,3,2,2,1,3,NA,1,2,2,2,2,1,1,1
1382,10/14/13 15:46,63894,Female,22,10/21/90,Canadian,Canada,Yes,NA,Secondary (Inter/Junior Cert),Study & Research,Right handed,Yes,No,Yes,No,NA,19,NA,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,3,2,No,No,No,5,3,2,5,3,4,4,2,2,3,2,3,3,3,4,4,1,3,3,1,5,4,4,5,3,5,5,5,4,4,2,3,2,3,2,3,2,2,3,2,1,2,2,3,2,3,2,3,2,2,2,NA,3,3,3,3,3,3,2,2
1383,10/14/13 15:46,63734,Male,33,11/09/1979,Irish,Ireland,,NA,Secondary (Leaving Cert),Unemployed,Right handed,Yes,No,No,Yes,1999,17,16000,No,NA,No,NA,NA,NA,Yes,Yes,12,175,Yes,No,NA,NA,Yes,No,No,4,1,4,4,1,1,1,4,1,2,6,4,6,4,1,3,1,4,1,1,7,6,7,4,1,7,1,7,1,7,2,2,2,2,1,2,1,2,3,3,4,2,2,2,1,1,3,2,3,3,1,NA,2,2,3,2,4,2,1,3
1384,10/14/13 15:50,63737,Male,21,02/05/1992,Irish,Ireland,Yes,NA,Third Level (Cert/Diploma/General degree),Artisan,Right handed,No,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,4,7,No,Yes,No,7,2,1,2,5,4,2,1,5,1,1,1,5,1,5,2,2,1,1,1,7,3,1,1,1,6,7,4,1,1,2,3,2,2,2,4,1,4,2,4,3,3,4,4,3,1,2,3,2,3,2,NA,1,3,4,3,4,1,1,3
1385,10/14/13 15:51,64182,Female,69,12/11/1943,Irish,Ireland,Yes,NA,Secondary (Leaving Cert),Medical,Right handed,Yes,No,No,Yes,1971,28,2000,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,NA,1,No,Yes,Yes,7,1,7,4,3,1,6,3,1,1,7,1,4,7,1,1,1,6,7,1,7,6,1,7,7,1,7,7,1,1,2,3,3,4,3,3,3,1,3,2,3,3,2,3,2,2,3,3,2,3,1,NA,3,2,1,2,3,3,3,2
1386,10/14/13 15:55,63677,Male,29,6/28/83,Irish,Ireland,Yes,NA,Third Level (Honours degree),Study & Research,Right handed,No,No,No,No,NA,NA,NA,No,NA,No,NA,NA,NA,Yes,No,12,140,Yes,Yes,14,5,No,Yes,Yes,7,7,2,3,7,7,7,7,1,5,1,2,7,1,1,1,3,6,7,5,7,7,1,7,7,7,7,7,1,4,2,3,3,4,4,4,4,3,2,4,1,1,4,4,1,4,4,1,4,1,4,NA,1,4,4,4,1,1,1,1
1387,10/14/13 15:58,64192,Male,27,04/12/1986,Brazilian,Brazil,No,Portugues,Third Level (Honours degree),Computer & IT,Right handed,Yes,No,No,Yes,2009,22,10000,No,NA,No,NA,NA,NA,No,No,NA,NA,No,No,NA,NA,No,No,No,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,4,1,2,2,1,1,1,3,1,4,1,1,1,1,2,1,3,1,NA,4,1,1,1,1,1,1,4
1388,10/14/13 16:05,64193,Male,18,7/14/94,Irish,Ireland,Yes,NA,Secondary (Leaving Cert),Study & Research,Right handed,Yes,Yes,No,,NA,18,2000,No,NA,No,NA,NA,NA,Yes,Yes,2.5,35,Yes,Yes,2,8,No,Yes,No,7,7,3,6,3,1,7,2,1,1,3,5,7,1,2,1,1,6,7,5,7,7,5,7,7,6,7,7,2,1,2,1,3,4,1,3,2,1,1,1,1,1,2,1,1,4,2,1,2,1,2,NA,1,2,1,3,3,1,1,3
1389,10/14/13 16:10,63738,Male,24,2/17/89,Irish,Ireland,Yes,NA,Third Level (Honours degree),Study & Research,Right handed,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,10,7,No,Yes,No,7,5,1,1,7,1,7,1,1,1,1,1,1,1,5,1,1,1,5,1,7,5,3,1,1,7,7,3,1,1,3,4,4,2,3,4,4,3,4,4,2,4,4,2,4,2,4,4,4,4,2,NA,4,2,3,2,1,2,4,1
1390,10/14/13 16:12,64190,Male,18,8/17/94,English,Ireland,Yes,NA,Secondary (Leaving Cert),Study & Research,Right handed,Yes,Yes,No,No,NA,17,NA,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,1,4,No,No,No,5,5,3,3,5,3,5,3,1,1,4,3,3,3,1,2,3,5,5,2,6,5,6,2,5,4,7,5,3,2,3,3,3,3,3,4,4,2,2,3,2,3,4,2,1,2,2,1,3,2,2,NA,2,3,3,4,3,2,1,1
1391,10/14/13 16:12,64191,Male,24,05/11/1989,Brazilian,Brazil,No,Portugues,Third Level (Cert/Diploma/General degree),Natural Sciences,Right handed,Yes,No,No,Yes,2008,18,NA,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,8,NA,No,No,No,5,5,1,3,4,1,5,1,1,1,6,2,7,1,2,1,1,3,7,2,4,5,3,7,7,3,7,5,1,1,2,2,2,4,3,3,1,1,4,2,2,3,2,2,1,1,1,2,2,2,1,NA,1,4,1,3,2,4,1,2
1392,10/14/13 16:15,63739,Male,42,05/03/1971,NA,UK,Yes,NA,Fourth Level,Administration & Management,Left handed,Yes,No,No,Yes,1990,19,5000,No,NA,Yes,1,Minor,2,No,No,NA,NA,Yes,Yes,22,56,No,No,Yes,6,1,3,5,7,3,5,1,6,1,1,1,1,1,1,5,1,1,1,1,3,5,1,1,1,5,1,5,3,1,3,3,1,3,2,3,1,2,2,3,3,3,2,2,2,2,1,1,2,2,1,NA,3,2,4,2,1,3,3,1
1393,10/14/13 16:15,64186,Female,20,7/21/92,Irish,Ireland,Yes,NA,Secondary (Leaving Cert),Study & Research,Right handed,Yes,No,No,Yes,2010,17,NA,No,NA,Yes,1,not serious,1,Yes,No,NA,NA,Yes,Yes,5,2,No,No,No,7,6,5,6,6,2,7,2,1,1,5,3,4,2,5,2,1,5,6,5,7,6,5,5,5,7,3,3,1,2,1,3,2,4,2,2,2,3,3,2,4,3,3,3,3,3,2,2,2,3,1,NA,1,4,1,3,2,3,2,1
1394,10/14/13 16:17,64187,Male,57,5/28/56,British,Ireland,Yes,NA,Third Level (Honours degree),Medical,Left handed,Yes,No,No,Yes,1976,19,8000,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,40,8,No,No,No,5,1,2,5,1,1,2,1,2,1,3,3,2,1,1,1,3,3,2,3,6,3,2,1,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,1,1,3,3,1,3,1,3,3,3,3,2,NA,2,1,1,2,4,3,3,2
1395,10/14/13 16:25,63676,Female,33,10/31/79,Irish,Ireland,Yes,NA,Third Level (Honours degree),Administration & Management,Right handed,Yes,No,No,Yes,2002,18,20000,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,14.5,28,No,Yes,Yes,6,6,1,1,4,1,6,1,1,1,7,5,7,1,5,7,7,7,7,5,7,5,7,6,7,4,7,7,2,6,2,3,4,2,2,4,1,4,4,4,1,2,3,3,2,2,3,1,4,3,2,NA,1,2,2,2,3,1,1,1
1396,10/14/13 16:28,64184,Male,24,12/26/88,Irish,Ireland,Yes,NA,Secondary (Leaving Cert),Public Services,Right handed,Yes,No,No,Yes,2007,18,15000,Yes,speeding,Yes,1,bloke hit off my bike,0,Yes,Yes,6,105,Yes,Yes,10,18,No,No,Yes,7,7,1,5,5,4,5,1,1,3,6,2,7,1,7,1,1,1,7,1,5,7,1,7,7,7,1,1,1,1,2,1,4,4,1,1,3,1,1,1,4,1,1,4,2,1,1,1,1,1,1,NA,1,1,1,1,2,2,1,1
1397,10/14/13 16:30,63719,Female,NA,NA,Irish,Ireland,Yes,NA,Fourth Level,Pensioner,Right handed,Yes,No,No,Yes,1960,18,4000,No,NA,No,NA,NA,NA,No,No,NA,NA,No,No,NA,NA,No,No,Yes,6,3,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,3,1,6,6,1,3,3,1,3,6,1,1,2,2,2,3,1,1,2,2,1,2,1,1,2,1,1,2,2,1,4,2,1,NA,2,2,1,2,3,1,1,2
1398,10/14/13 16:30,63976,Male,43,1/13/70,Irish,Ireland,Yes,NA,Third Level (Honours degree),Office Work,Right handed,Yes,No,No,Yes,1996,25,NA,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,25,12,No,No,No,6,5,1,5,5,1,4,1,5,1,4,2,1,1,1,1,1,1,1,1,5,5,5,1,1,1,4,6,2,6,2,2,2,3,2,3,3,2,3,2,3,3,2,2,3,2,2,3,2,3,2,NA,2,2,2,3,2,2,2,2
1399,10/14/13 16:32,56730,Female,30,12/21/82,Portuguese,Ireland,No,Portuguese,Fourth Level,Accounting & Finance,Right handed,No,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA,Yes,No,NA,NA,No,No,No,7,1,3,6,1,1,1,3,1,1,1,6,3,3,1,2,2,5,1,1,5,2,3,1,1,5,6,6,2,5,1,1,2,2,3,2,1,1,1,1,3,2,2,2,3,3,2,2,3,2,3,NA,3,3,1,2,1,2,3,1
1400,10/14/13 16:34,63850,Male,18,12/11/1994,American,USA,Yes,NA,Secondary (Inter/Junior Cert),Study & Research,Right handed,Yes,Yes,Yes,No,NA,16,1000,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,3,4,No,No,No,6,7,1,5,5,4,3,1,4,5,7,3,7,1,5,5,3,5,7,1,4,5,7,6,5,5,6,5,4,3,3,1,2,3,4,4,3,1,2,1,2,3,2,1,2,2,3,2,3,3,2,NA,3,3,1,3,2,2,3,3
