X,Timestamp,ID,GENDER,AGE,DATE_OF_BIRTH,0TIO0LITY,COUNTRY_OF_RESIDENCE,ENGLISH_FIRST_LENGUAGE,IF_NOT_ENGLISH_SPECIFY,HIGHEST_LEVEL_EDUCATION,OCCUPATION,DOMI0NT_HAND,DO_YOU_DRIVE,CURRENTLY_LEARNING_DRIVE,CURRENTLY_HOLD_LEARNING_DRIVER_PERMIT,CURRENTLY_HOLD_FULL_DRIVING_LICENSE,RECEIVE_FULL_DRIVING_LICENSE,AGE_STARTED_DRIVING,AVERAGE_KM_MILEAGE_PER_YEAR,HAVE_PE0LTY_POINTS,PE0LTY_POINTS_FOR_WHAT,COLLISIONS_LAST_TWO_YEARS,HOW_MANY_COLLISIONS_LAST_TWO_YEARS,HOW_SERIOUS_COLLISIONS,FOR_HOW_MANY_WERE_CULPABLE,EVER_SMOKED,SMOKE_CURRENTLY,HOW_MANY_YEARS_SMOKING,HOW_MANY_CIGARETTES_PER_WEEK,EVER_DRANK_ALCOHOL,DRINK_CURRENTLY,HOW_MANY_YEARS_DRINKING,HOW_MUCH_UNITS_OF_ALCOHOL_PER_WEEK,PREVIOUSLY_DIAGNOSED_HEALTH_CONDITION_REQUIRING_SIGNIFICANT_LIFESTYLE_CHANGES.,CONSIDER_YOURSELF_RISKTAKER,DEAL_WITH_RISK_AND_UNCERTANTLY_DAILY_BASIS,Admitting.that.your.tastes.are.different.from.those.of.a.friend,Going.camping.in.the.wilderness,Betting.a.day.s.income.at.the.horse.races,Investing.10..of.your.annual.income.in.a.moderate.growth.mutual.fund,Drinking.heavily.at.a.social.function,Taking.some.questio0ble.deductions.on.your.income.tax.return,Disagreeing.with.an.authority.figure.on.a.major.issue,Betting.a.day.s.income.at.a.high.stake.poker.game,Having.an.affair.with.a.married.man.woman,Passing.off.someone.else.s.work.as.your.own,Going.down.a.ski.run.that.is.beyond.your.ability,Investing.5..of.your.annual.income.in.a.very.speculative.stock,Going.whitewater.rafting.at.hight.water.in.the.spring,Betting.a.day.s.income.on.the.outcome.of.a.sporting.event,Engaging.in.unprotected.sex,Revealing.a.friend.s.secret.to.someone.else,Driving.a.car.without.wearing.a.seat.belt,Investing.10..of.your.annual.income.in.a.new.business.venture,Taking.a.skydiving.class,Riding.a.motorcycle.without.a.helmet,Choosing.a.career.that.you.truly.enjoy.over.a.more.secure.one,Speaking.your.mind.about.an.unpopular.issue.in.a.meeting.at.work,Sunbathing.without.sunscreen,Bungee.jumping.off.a.tall.bridge,Piloting.a.small.plane,Walking.home.alone.at.night.in.an.unsafe.area.of.town,Moving.to.a.city.far.away.from.your.extended.family,Starting.a.new.career.in.your.mid.thirties,Leaving.your.young.children.alone.at.home.while.running.an.errand,Not.returning.a.wallet.you.found.that.contains....200,I.plan.tasks.carefully,I.do.things.without.thinking,I.make.up.my.mind.quickly,I.am.happy.go.lucky,I.don.t..pay.attention.,I.have..racing..thoughts,I.plan.trips.well.ahead.of.time,I.am.self.controlled,I.concentrate.easily,I.save.regularly,I..squirm..at.plays.or.lectures,I.am.a.careful.thinker,I.plan.for.job.security,I.say.things.without.thinking,I.like.to.think.about.complex.problems,I.change.jobs,I.act..on.impulse.,I.get.easily.bored.when.solving.thought.problems,I.act.on.the.spur.of.the.moment,I.am.a.steady.thinker,I.change.residences,I.buy.things.on.impulse,I.can.only.think.about.one.thing.at.a.time,I.change.hobbies,I.spend.or.charge.more.than.I.earn,I.often.have.extraneous.thoughts.when.thinking,I.am.more.interested.in.the.present.than.the.future,I.am.restless.at.the.theater.or.lectures,I.like.puzzles,I.am.future.oriented,BIS_Sum,BIS_Attention,BIS_Cog_Instability,BIS_Motor,BIS_Perseverance,BIS_self_control,BIS_Cog_Complexity,DOS_Ethical,DOS_Fin_Investment,DOS_Fin_Gambling,DOS_HealthSafety,DOS_Recreatio0l,DOS_Social,AGE_Precent_Smoking,AGE_Precent_Drinking
1156,10/11/2013 14:28,63477,Female,26,06/05/1986,Irish,Ireland,Yes,0,Third Level (Honours degree),Graphic Designer,Right handed,Yes,No,No,Yes,0,24,10000,No,0,No,0,0,0,Yes,Yes,0,15,Yes,Yes,11,0,No,Yes,Yes,7,6,5,4,7,5,5,5,4,1,4,5,5,5,7,1,3,5,5,3,5,6,5,5,3,5,5,5,2,2,1,3,3,2,2,3,2,1,3,1,2,2,2,4,4,2,3,2,3,2,2,0,2,4,4,3,3,1,4,2,0,10,10,0,8,12,14,15,14,15,30,28,33,26,15
1157,10/11/2013 14:29,63479,Female,27,12/23/85,Irish,Ireland,Yes,0,Third Level (Honours degree),Graphic designer,Right handed,Yes,No,No,Yes,2008,21,10000,No,0,No,0,0,0,Yes,No,0,0,Yes,Yes,11,0,No,No,No,7,3,1,1,7,4,6,1,1,2,5,1,4,1,7,5,1,1,1,1,7,6,1,4,4,7,4,6,2,6,1,4,4,4,4,4,1,3,2,3,3,3,3,4,3,2,3,2,3,3,2,0,2,2,1,3,3,2,3,2,0,14,9,0,8,15,14,20,3,3,24,21,36,27,16
1158,10/11/2013 14:30,63461,Male,23,12/18/89,Irish,Ireland,Yes,0,Third Level (Honours degree),Online marketing developer ,Right handed,Yes,No,No,Yes,0,20,10000,No,0,No,0,0,0,No,No,0,0,Yes,Yes,5.5,4.5,No,Yes,Yes,6,7,7,2,3,1,3,6,3,2,1,1,7,6,5,1,1,4,2,1,7,5,3,1,1,7,7,6,1,7,4,3,3,3,1,3,3,3,2,4,1,3,3,3,4,1,3,2,2,3,1,0,1,1,1,1,3,1,4,3,0,8,5,0,6,19,17,15,7,19,20,19,34,23,17.5
1159,10/11/2013 14:31,63464,Female,35,11/20/77,Irish,Ireland,Yes,0,Fourth Level,Head of PM,Right handed,Yes,No,No,Yes,2008,22,10000,0,speeding,No,0,0,0,Yes,No,0,0,Yes,Yes,15,1,No,No,Yes,6,1,1,5,5,1,6,2,6,1,1,1,1,1,5,1,1,4,6,1,1,1,2,7,6,1,1,0,0,0,4,2,3,3,2,2,4,3,4,2,2,4,4,2,4,2,3,2,2,4,2,0,1,1,1,1,1,1,2,3,0,13,4,0,8,21,11,0,10,4,15,22,0,35,20
1160,10/11/2013 14:34,63379,Male,25,10/06/1987,Irish,UK,Yes,0,Third Level (Honours degree),Consultant,Right handed,Yes,No,No,Yes,2007,17,1000,No,0,No,0,0,0,No,No,0,0,Yes,Yes,7,6,No,Yes,Yes,7,3,1,5,5,2,6,4,1,2,3,7,6,5,1,1,1,5,5,1,3,6,3,6,5,3,7,6,2,3,2,3,3,4,2,2,2,3,3,2,1,2,2,2,3,1,3,1,3,2,3,0,3,2,1,1,4,1,3,2,0,9,5,0,9,13,13,11,17,10,14,28,35,25,18
1161,10/11/2013 14:35,63459,Male,34,06/06/1978,Irish,Ireland,Yes,0,Third Level (Honours degree),project ma0ger (gambling),Right handed,No,No,No,No,0,0,0,0,0,0,0,0,0,Yes,No,0,0,Yes,Yes,16,6,No,Yes,Yes,7,7,1,5,5,1,7,1,6,1,1,1,5,1,1,4,2,5,5,7,7,7,3,3,3,4,7,7,4,1,3,2,2,3,1,3,2,3,3,1,1,3,2,2,3,3,2,1,2,3,3,0,1,3,4,3,3,2,3,3,0,10,9,0,10,15,11,17,11,3,22,24,42,34,18
1162,10/11/2013 14:36,12900,Male,60,7/20/52,Irish,Ireland,Yes,0,Fourth Level,Retired public servant/ IT ma0ger,Right handed,Yes,No,No,Yes,1973,20,18000,No,0,No,0,0,0,No,No,0,0,Yes,Yes,40,2,No,No,Yes,5,6,1,1,1,1,6,1,1,1,1,1,1,1,2,1,1,3,4,1,2,5,2,1,3,4,4,1,1,1,4,1,2,2,2,1,2,3,2,4,2,2,4,2,3,1,2,2,3,2,1,0,2,2,2,3,2,2,4,4,0,10,6,0,8,17,15,6,5,3,11,16,23,60,20
1163,10/11/2013 14:40,944,Female,25,02/06/1988,Irish,Ireland,Yes,0,Third Level (Honours degree),HR,Right handed,No,No,Yes,No,2004,16,0,No,0,No,0,0,0,No,No,0,0,No,0,0,0,No,Yes,0,7,1,1,5,1,4,7,1,1,1,5,2,6,1,1,4,2,5,5,1,7,7,7,5,5,5,5,5,1,1,4,3,3,3,1,2,4,4,4,4,2,3,2,2,4,3,4,1,3,3,2,0,1,1,1,1,3,2,3,3,0,12,4,0,9,19,15,12,12,3,17,27,38,25,25
1164,10/11/2013 14:45,63431,Male,42,02/01/1971,Irish,Ireland,Yes,0,Third Level (Honours degree),Fi0ncial A0lyst,Right handed,Yes,No,No,Yes,1992,18,5000,No,0,No,0,0,0,No,No,0,0,Yes,Yes,25,10,No,No,No,6,7,4,5,4,4,3,1,2,1,5,6,5,2,1,2,1,5,2,1,2,2,2,3,3,4,1,3,2,2,3,1,1,2,2,2,2,4,3,3,2,4,3,1,2,2,2,2,2,4,2,0,3,2,2,3,2,2,2,2,0,13,7,0,9,17,11,13,16,7,13,25,17,42,17
1165,10/11/2013 14:45,63374,Female,20,9/30/92,Russian,Ireland,No,Russian,Third Level (Honours degree),Student,Right handed,No,No,No,No,0,0,0,0,0,No,0,0,0,Yes,No,0,0,Yes,Yes,0,0,No,Yes,No,6,6,1,5,1,4,3,1,1,2,2,6,1,4,1,2,5,6,4,3,7,5,5,1,2,5,7,6,3,1,4,1,3,2,3,2,1,4,4,1,1,3,3,1,3,2,3,1,2,3,2,0,4,4,1,2,3,1,2,3,0,12,8,0,11,16,10,13,17,6,20,16,34,20,20
1166,10/11/2013 14:46,62803,Male,47,12/18/65,Welsh,Ireland,Yes,0,Third Level (Honours degree),Engineer,Right handed,Yes,No,No,Yes,0,16,16500,No,0,No,0,0,0,No,No,0,0,Yes,Yes,27,3,No,No,No,6,7,1,5,2,3,5,1,1,1,5,6,6,2,1,1,2,6,6,1,6,6,6,7,6,7,7,7,5,3,2,3,3,4,2,3,3,3,3,3,3,2,3,2,3,2,3,2,2,3,2,0,3,2,1,2,2,2,3,3,0,13,7,0,10,15,13,14,17,4,19,37,37,47,20
1167,10/11/2013 14:50,63458,Female,31,03/07/1982,Irish,Ireland,Yes,0,Fourth Level,Project ma0ger,Right handed,Yes,No,No,Yes,2003,17,7000,No,0,No,0,0,0,Yes,No,0,0,Yes,Yes,16,5,No,No,Yes,6,6,1,5,6,2,4,1,6,1,6,4,3,1,1,4,6,5,1,3,5,5,5,1,1,2,6,5,1,1,4,2,3,4,3,3,4,4,2,4,2,4,4,2,4,2,2,1,3,3,2,0,1,2,1,3,2,2,4,4,0,12,8,0,9,22,15,15,14,3,23,18,31,31,15
1168,10/11/2013 14:51,63183,Female,33,3/16/80,British,Ireland,Yes,0,Fourth Level,Project Communications,Right handed,No,Yes,Yes,No,0,33,0,No,0,No,0,0,0,Yes,Yes,10,5,Yes,Yes,15,5,No,No,Yes,7,3,1,4,6,2,6,1,2,1,2,4,5,1,1,2,1,4,5,1,4,7,3,4,4,5,7,5,2,4,3,3,3,2,1,3,3,3,3,3,2,3,3,2,3,2,2,2,2,3,2,0,1,1,1,2,2,2,3,2,0,11,6,0,7,17,13,13,12,3,17,23,36,23,18
1169,10/11/2013 14:53,63181,Male,18,8/26/94,Irish,UK,Yes,0,Secondary (Leaving Cert),Student,Right handed,Yes,No,No,Yes,6/16/05,17,50,No,0,No,0,0,0,No,No,0,0,Yes,Yes,2.5,10,No,Yes,Yes,7,5,1,4,6,4,5,1,4,1,3,4,6,4,5,6,6,4,7,2,7,7,5,7,7,6,7,5,2,1,3,3,2,3,2,4,2,3,3,3,3,2,2,3,4,3,3,1,3,2,2,0,2,2,3,4,2,2,4,3,0,12,10,0,10,15,14,18,12,6,30,35,38,18,15.5
1170,10/11/2013 14:54,63429,Female,23,4/19/90,Slovenian,Slovenia,No,0,Secondary (Leaving Cert),Student,Right handed,Yes,No,Yes,Yes,2008,18,700,No,0,0,0,0,0,No,No,0,0,Yes,Yes,5,1,No,No,No,6,2,1,1,4,4,6,1,1,2,4,4,4,1,1,4,1,4,6,1,6,5,3,1,1,1,5,4,2,2,4,1,3,3,2,3,4,4,3,2,2,4,3,2,4,2,2,2,2,3,1,0,2,4,3,3,2,3,2,4,0,13,10,0,9,21,12,15,9,3,11,18,32,23,18
1171,10/11/2013 14:55,63434,Male,41,1/28/72,Irish,Ireland,Yes,0,Third Level (Cert/Diploma/General degree),Farmer,Right handed,Yes,No,No,Yes,1990,9,40000,Yes,speeding,No,0,0,0,Yes,No,0,0,Yes,Yes,25,30,No,Yes,Yes,7,7,1,1,7,3,6,1,7,1,7,1,7,1,7,1,6,7,7,7,3,5,1,1,7,7,1,1,1,1,2,1,3,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,1,3,3,0,1,2,3,2,1,2,2,2,0,10,5,0,7,11,9,14,9,3,35,36,23,41,16
1172,10/11/2013 14:56,63184,Male,36,12/30/76,British,Ireland,Yes,0,Third Level (Honours degree),Marketing,Right handed,Yes,0,0,Yes,1994,17,100,No,0,No,0,0,0,Yes,Yes,20,10,Yes,Yes,20,1,No,Yes,No,7,5,1,3,3,3,5,2,1,1,2,4,5,2,4,3,1,2,2,1,5,5,1,1,2,6,7,6,3,2,3,2,3,3,3,2,3,3,0,2,2,2,2,3,2,1,2,4,2,2,2,0,3,2,2,3,4,2,1,2,0,0,7,0,8,16,13,13,9,5,16,17,35,16,16
1173,10/11/2013 14:58,63179,Female,23,03/01/1990,Irish,Ireland,Yes,0,Fourth Level,Tutor,Right handed,Yes,Yes,Yes,No,0,17,0,No,0,No,0,0,0,No,No,0,0,Yes,Yes,7,0,No,No,Yes,6,7,1,2,6,2,2,1,1,2,3,2,5,1,2,3,1,2,2,1,6,5,3,2,1,2,6,6,2,3,4,2,3,2,2,2,3,3,3,4,2,4,3,2,4,2,2,1,2,3,2,0,2,3,1,3,2,2,4,3,0,12,8,0,9,19,15,13,6,3,15,20,31,23,16
1174,10/11/2013 15:02,63178,Female,23,07/01/1988,German,Ireland,No,German,Third Level (Honours degree),,Right handed,Yes,No,No,Yes,2005,17,10000,No,0,No,0,0,0,No,No,0,0,Yes,Yes,3,2,No,No,Yes,0,2,2,3,4,1,2,3,3,4,3,2,3,2,3,4,3,2,1,4,5,1,2,3,4,1,2,3,2,1,3,1,3,3,1,1,2,3,3,4,3,3,4,2,1,1,3,3,1,2,3,0,2,1,1,2,3,3,3,2,0,12,4,0,8,17,14,15,7,7,17,16,0,23,20
1175,10/11/2013 15:04,63430,Male,24,1/16/89,Slovenian,Slovenia,No,Slovenian,Secondary (Leaving Cert),Student,Right handed,Yes,No,No,Yes,2007,18,300,No,0,No,0,0,0,No,No,0,0,Yes,Yes,7,1,No,No,No,7,4,1,1,1,1,6,1,1,1,1,3,4,1,1,2,1,3,4,1,5,4,5,1,5,5,6,5,4,1,4,1,2,3,2,2,3,4,2,2,2,4,3,2,2,1,2,2,1,2,1,0,2,1,2,3,1,2,4,4,0,10,6,0,8,20,11,10,7,3,14,19,33,24,17
1176,10/11/2013 15:04,63177,Male,25,2/17/88,German,Ireland,Yes,0,Third Level (Honours degree),,Right handed,No,0,0,,0,0,0,0,0,0,0,0,0,No,No,0,0,Yes,No,2,2,No,Yes,Yes,4,6,3,7,3,1,7,7,1,1,5,7,7,4,1,1,1,7,7,2,7,7,5,1,6,7,6,7,1,1,2,3,4,4,4,3,3,2,2,2,4,1,3,2,4,2,1,1,2,4,3,0,3,4,1,3,2,3,4,4,0,17,10,0,12,13,13,6,21,14,19,32,38,25,23
1177,10/11/2013 15:10,63174,Male,34,11/13/78,Irish,Ireland,Yes,0,Fourth Level,Landscape Architect/Farmer,Right handed,Yes,No,No,Yes,2004,15,15000,No,0,No,0,0,0,Yes,Yes,8,20,Yes,Yes,20,12,No,Yes,No,7,6,1,2,3,4,6,1,1,3,5,1,3,1,3,2,2,5,5,1,7,6,4,2,3,6,7,7,2,1,4,3,2,2,3,3,2,3,2,3,1,2,2,2,4,2,3,2,2,2,3,0,3,2,1,2,1,2,3,3,0,10,7,0,11,15,13,13,8,3,19,24,40,26,14
1178,10/11/2013 15:12,62886,Male,26,2/14/87,Irish,Ireland,Yes,0,Third Level (Cert/Diploma/General degree),None,Right handed,No,0,0,,0,0,0,0,0,0,0,0,0,Yes,No,0,0,Yes,Yes,11,20,No,No,No,6,7,1,4,5,5,5,4,4,2,2,5,6,2,3,3,1,6,6,1,6,6,6,6,6,2,5,5,4,2,3,2,3,2,3,3,2,2,2,2,2,3,3,2,4,2,2,2,2,4,2,0,2,2,2,3,2,2,3,4,0,13,8,0,10,15,13,20,15,7,18,33,33,26,15
1179,10/11/2013 15:18,63176,Male,58,08/12/1954,Irish,Ireland,Yes,0,Fourth Level,Air pilot,Right handed,Yes,No,No,Yes,1972,17,15000,No,0,No,0,0,0,No,No,0,0,Yes,Yes,40,3,No,No,Yes,7,6,1,4,1,2,7,4,1,1,1,1,1,1,1,1,1,1,5,6,7,7,1,1,7,3,1,7,7,1,3,3,3,3,2,2,3,4,4,2,1,4,3,3,4,4,2,1,4,4,4,0,2,2,1,4,2,1,4,4,0,12,8,0,14,20,13,13,6,6,13,21,36,58,18
1180,10/11/2013 15:18,63175,Female,29,06/06/1984,French,Ireland,No,French,Fourth Level,Paper Conservator,Right handed,No,Yes,Yes,No,0,0,0,0,0,0,0,0,0,No,No,0,0,Yes,Yes,11,10,No,No,No,6,6,2,3,6,1,4,1,4,1,6,1,3,1,1,3,1,3,1,1,7,4,5,1,4,6,7,4,2,4,3,2,3,2,1,4,4,3,3,3,1,4,1,2,3,4,2,2,2,3,4,0,3,1,1,1,2,1,4,3,0,9,6,0,14,17,14,15,7,4,20,21,32,29,18
1181,10/11/2013 15:22,63897,Female,21,03/04/1992,Irish,Ireland,Yes,0,Third Level (Cert/Diploma/General degree),Student,Right handed,No,Yes,Yes,,0,19,0,0,0,0,0,0,0,No,No,0,0,Yes,Yes,4,12,No,Yes,Yes,6,5,2,4,5,4,6,3,1,1,5,3,4,3,3,3,5,2,2,5,5,5,6,5,5,5,5,5,1,2,3,3,3,3,1,3,3,3,2,3,2,3,2,3,3,3,2,1,3,3,3,0,2,3,2,3,3,2,4,3,0,10,9,0,11,17,14,12,9,8,29,26,32,21,17
1182,10/11/2013 15:23,63173,Female,32,5/21/81,Irish,Ireland,Yes,0,Third Level (Cert/Diploma/General degree),Yoga instructor,Left handed,Yes,No,No,Yes,2002,18,20000,No,0,No,0,0,0,No,No,0,0,Yes,Yes,17,6,No,Yes,No,6,6,5,5,6,5,5,4,3,6,4,3,6,3,5,3,2,6,4,2,7,5,3,1,2,6,6,6,2,1,2,3,2,4,3,3,2,3,1,4,3,2,3,2,2,2,3,2,3,2,1,0,2,2,2,2,3,3,3,2,0,12,7,0,7,14,14,20,14,12,24,23,35,32,15
1183,10/11/2013 15:27,63898,Male,26,02/04/1987,Irish,Ireland,Yes,0,Third Level (Honours degree),illustrator/animator,Left handed,No,No,No,No,0,0,0,0,0,0,0,0,0,Yes,No,0,0,Yes,Yes,8,20,No,No,No,3,5,1,3,5,1,5,1,1,1,3,1,1,1,1,2,1,1,7,1,7,6,3,7,5,2,6,5,1,1,4,3,2,4,2,1,4,4,4,4,2,3,2,2,3,1,2,1,2,3,3,0,2,2,1,2,3,2,4,3,0,13,5,0,9,19,15,7,5,3,13,28,32,26,18
1184,10/11/2013 15:28,14568,Female,32,11/30/80,Irish,Ireland,Yes,0,Fourth Level,Psychologist,Right handed,Yes,No,No,Yes,2000,17,800,No,0,No,0,0,0,No,No,0,0,Yes,No,18,0,No,No,No,7,5,1,2,6,3,3,1,2,1,1,2,2,1,2,2,1,2,5,1,5,4,3,6,2,5,4,3,2,3,2,2,3,3,2,1,3,2,2,3,1,3,3,2,3,1,2,1,2,3,1,0,1,2,1,2,3,1,4,3,0,9,5,0,6,15,14,13,6,3,18,21,26,32,14
1185,10/11/2013 15:30,63169,Male,46,8/16/66,Irish,Ireland,Yes,0,Fourth Level,Communication,Right handed,Yes,No,No,Yes,2008,29,12000,No,0,No,0,0,0,No,No,0,0,Yes,Yes,30,8.5,No,Yes,Yes,7,7,5,1,7,4,7,2,4,1,1,4,4,4,5,2,1,4,1,1,7,7,4,1,2,7,7,7,1,2,2,2,3,3,2,4,2,3,3,1,1,4,2,3,2,2,2,2,3,3,1,0,1,1,3,3,4,1,4,2,0,10,8,0,6,16,13,14,9,11,25,16,42,46,16
1186,10/11/2013 15:31,63466,Female,24,5/23/89,Irish,Ireland,Yes,0,Fourth Level,Student,Right handed,Yes,No,No,Yes,2008,17,10000,No,0,Yes,2,Not,0,Yes,No,0,0,Yes,Yes,8,1,No,Yes,No,7,5,5,2,6,4,5,4,1,2,7,2,5,6,4,2,6,2,5,4,6,5,6,6,4,3,7,5,4,3,3,3,2,3,3,3,2,3,2,1,1,2,2,4,1,2,2,2,3,2,2,0,2,2,4,2,3,4,3,2,0,12,7,0,8,16,10,16,6,15,29,32,35,24,16
1187,10/11/2013 15:33,63171,Female,33,08/09/1979,Irish,Ireland,Yes,0,Fourth Level,Psychologist,Right handed,Yes,No,No,Yes,2003,21,0,No,0,No,0,0,0,No,No,0,0,Yes,Yes,18,2,No,No,No,6,5,1,2,7,3,5,1,1,2,5,1,6,1,6,5,1,1,6,1,5,5,2,7,3,5,5,3,2,2,4,1,1,3,1,2,4,4,4,3,2,3,4,3,4,2,1,2,2,4,1,0,4,1,2,2,3,1,2,3,0,12,5,0,10,22,14,15,4,3,22,32,29,33,15
1188,10/11/2013 15:35,63896,Male,30,3/23/83,Spanish,Spain,No,Spanish,Fourth Level,unemployed,Right handed,Yes,No,Yes,Yes,0,18,50000,Yes,2,Yes,1,"no, more",2,Yes,Yes,0,7,Yes,Yes,0,20,No,No,No,6,3,5,6,4,4,6,4,5,4,2,4,2,6,1,6,2,4,4,5,6,4,1,1,7,5,4,3,4,5,3,3,2,3,4,2,1,2,2,2,4,3,3,2,3,2,4,2,2,2,2,0,3,3,3,2,3,3,2,2,0,15,7,0,9,14,12,28,14,15,18,19,29,30,30
1189,10/11/2013 15:38,63467,Male,26,05/12/1987,Irish,Ireland,Yes,0,Third Level (Honours degree),Student,Right handed,Yes,No,No,Yes,2008,17,5000,0,0,No,0,0,0,Yes,No,0,0,Yes,No,0,0,No,No,No,5,2,1,1,1,1,5,1,1,1,1,1,3,1,3,2,6,1,2,1,5,5,7,3,2,6,3,5,1,3,3,1,1,2,3,3,4,2,2,4,1,3,3,3,3,1,2,1,2,3,1,0,2,2,1,2,2,1,1,3,0,10,7,0,7,18,11,9,3,3,24,13,28,26,26
1190,10/11/2013 15:40,63170,Female,33,03/07/1980,Irish,Ireland,Yes,0,Fourth Level,Clinical Neuropsychologist,Right handed,Yes,No,No,Yes,2007,17,10000,No,0,No,0,0,0,No,No,0,0,Yes,Yes,18,4,No,No,Yes,6,3,1,5,7,1,3,1,2,1,1,1,2,1,1,5,1,3,6,1,5,6,1,7,6,5,7,5,1,2,4,2,3,3,2,2,4,3,4,4,3,4,4,1,3,1,2,2,1,3,1,0,2,1,1,2,2,2,3,3,0,14,5,0,7,20,14,12,9,3,16,25,32,33,15
1191,10/11/2013 15:43,63166,Male,23,6/25/89,South African,South Africa,Yes,0,Third Level (Honours degree),Civil engineer,Right handed,Yes,No,No,Yes,2007,18,7000,No,0,No,0,0,0,Yes,No,0,0,Yes,Yes,7,15,No,Yes,Yes,6,7,1,2,2,2,3,1,5,1,7,2,5,1,5,2,2,3,7,2,6,5,7,7,7,5,4,2,2,2,3,3,2,1,2,4,2,4,2,3,0,3,2,2,4,2,1,1,2,3,1,0,4,1,2,4,2,1,3,3,0,0,9,0,10,16,13,14,7,3,23,40,26,23,16
1192,10/11/2013 15:44,63891,Male,31,04/06/1982,Irish,Ireland,Yes,0,Third Level (Honours degree),Bank official,Right handed,No,No,Yes,No,0,0,0,0,0,0,0,0,0,No,No,0,0,Yes,Yes,14,15,No,No,No,7,4,1,1,2,2,6,1,2,1,1,3,1,1,1,2,1,2,2,1,4,4,2,1,1,3,5,5,2,2,3,2,2,4,2,3,3,3,2,4,3,3,3,2,4,1,2,1,2,3,2,0,2,3,1,3,3,3,2,2,0,13,9,0,7,17,14,11,6,3,10,10,31,31,17
1193,10/11/2013 15:46,63438,Female,67,08/02/1945,Irish,Ireland,Yes,0,Primary,Retired,Right handed,Yes,0,0,Yes,1966,21,8000,No,0,No,0,0,0,No,No,0,0,Yes,Yes,0,4,No,Yes,No,7,2,1,1,1,2,6,1,2,1,4,1,1,3,3,2,1,5,1,1,7,6,5,1,1,1,7,7,1,1,2,3,3,3,1,4,3,3,3,2,3,1,2,3,3,4,1,4,2,3,1,0,3,1,3,3,1,1,3,1,0,11,8,0,9,14,13,9,7,5,12,10,40,67,67
1194,10/11/2013 15:48,63890,Female,58,7/27/56,Irish,Ireland,Yes,0,Third Level (Cert/Diploma/General degree),Clerk,Right handed,Yes,No,No,Yes,0,early 20s,8000,No,0,0,0,0,0,Yes,Yes,45,70,Yes,Yes,42,3,No,No,No,7,6,6,2,1,2,7,5,4,2,2,1,2,1,5,4,1,1,5,1,5,6,6,5,5,6,6,6,1,7,3,1,2,4,1,1,1,3,4,4,1,4,3,2,4,2,2,1,1,4,1,0,1,2,1,1,4,1,4,2,0,11,4,0,6,16,17,20,4,12,20,25,37,13,16
1195,10/11/2013 15:50,63188,Male,49,12/16/63,Irish,Ireland,Yes,0,Third Level (Honours degree),Ma0ger,Left handed,Yes,No,No,Yes,1982,19,10000,No,0,No,0,0,0,No,No,0,0,Yes,Yes,47,10,No,No,Yes,6,1,1,4,5,2,5,1,1,1,1,2,1,1,1,1,1,1,1,1,4,6,3,1,1,2,4,1,1,1,3,2,2,2,1,1,3,3,3,4,2,4,3,2,3,2,1,2,2,4,1,0,2,1,1,1,3,2,4,3,0,12,3,0,8,18,16,7,7,3,13,6,26,49,2
1196,10/12/2013 15:04,63186,Male,34,10/13/78,British,England,Yes,0,Third Level (Cert/Diploma/General degree),Admin. Assistant,Left handed,Yes,No,No,Yes,2003,25,1000,0,0,No,0,0,0,Yes,No,0,0,Yes,Yes,20,20,No,0,0,7,7,7,4,7,1,7,7,1,1,3,3,7,3,7,1,1,3,4,1,3,7,3,7,7,7,7,3,1,1,4,4,2,1,2,4,4,4,2,2,3,2,1,4,3,2,4,3,4,2,2,0,1,4,1,4,4,1,4,4,0,10,12,0,9,19,16,6,10,17,26,35,34,34,14
1197,10/12/2013 15:26,63185,Female,32,03/03/1981,British,UK,Yes,0,Third Level (Honours degree),Ma0ger,Right handed,Yes,No,No,Yes,1999,18,9000,No,0,No,0,0,0,No,No,0,0,Yes,Yes,15,4,No,No,No,6,7,1,6,6,4,4,2,1,2,1,4,2,2,2,4,2,4,2,1,5,4,2,1,1,2,4,5,4,3,3,2,2,3,2,2,2,3,4,4,2,2,3,2,2,2,3,3,2,2,2,0,2,2,2,3,2,2,2,2,0,12,7,0,8,15,13,18,14,5,15,14,28,32,17
1198,10/14/13 09:15,63250,Female,24,12/08/1988,Irish,Ireland,Yes,0,Third Level (Honours degree),Graphic Designer,Right handed,No,No,No,No,0,0,0,No,0,No,0,0,0,Yes,Yes,8,20,Yes,Yes,8,6,No,No,No,7,3,4,4,7,5,5,4,1,1,1,2,1,1,1,4,2,1,1,1,7,7,1,1,1,5,7,4,1,3,3,1,4,3,0,2,4,3,2,3,2,2,2,2,2,1,3,4,2,2,3,0,2,3,3,3,2,2,1,4,0,0,8,0,10,16,12,15,7,9,17,8,37,16,16
